booking_id,booking_datetime,booking_hour,day_of_week,month,is_weekend,is_peak_hour,is_late_night,public_holiday,pickup_zone,pickup_zone_type,dropoff_zone,dropoff_zone_type,airport_trip,cbd_trip,distance_km,estimated_trip_duration_min,vehicle_type,payment_method,customer_segment,loyalty_tier,customer_tenure_days,rides_last_7_days,rides_last_30_days,customer_cancel_rate_90d,previous_customer_cancellations,avg_previous_wait_time_min,customer_rating,driver_rating,active_driver_supply_zone,booking_demand_zone,supply_demand_ratio,nearby_driver_count,drivers_declined_before_accept,driver_acceptance_time_sec,driver_distance_to_pickup_km,driver_eta_min,weather,is_raining,traffic_level,surge_multiplier,surge_changed_after_booking,promo_applied,promo_discount_sgd,estimated_fare_sgd,app_version,network_quality,customer_cancelled,cancel_reason
BK2026015452,20/5/2026 8:14,8,Wednesday,5,0,1,0,0,Ang Mo Kio,Residential,Woodlands,Residential,0,0,12.7,32.8,GrabShare,GrabPay,High Value,Platinum,1598,2,17,0.012,0,5.8,5,4.69,40,72,0.56,3,4,108,3.08,12.7,Clear,0,High,1.42,0,0,0,23.83,Current,Poor,1,Fare too high
BK2026018018,12/6/2026 11:14,11,Friday,6,0,0,0,0,Orchard,Retail,Marina Bay,Business/Leisure,0,1,6.3,16.6,GrabCar,Card,Regular,Silver,553,3,9,0.049,1,7.7,4.77,4.43,85,64,1.33,6,2,59,4.73,13,Clear,0,Severe,1.12,1,0,0,13.79,Current,Good,1,Found alternative transport
BK2026018747,19/6/2026 6:28,6,Friday,6,0,0,0,0,Orchard,Retail,Yishun,Residential,0,0,9.79,15.8,GrabCar,Card,New,,5,0,1,0.134,1,7.4,4.1,4.9,115,57,2.02,12,1,40,0.65,2.6,Clear,0,Low,1,0,0,0,16.8,Current,Good,0,Not Cancelled
BK2026004637,12/2/2026 2:06,2,Thursday,2,0,0,1,0,Jurong East,Mixed,Changi,Airport,1,0,19.17,43.3,GrabCar,GrabPay,New,,3,1,3,0.021,0,7.6,4.78,4.93,74,53,1.4,5,0,112,4.33,9.3,Clear,0,High,1,0,0,0,30.73,Current,Average,0,Not Cancelled
BK2026010524,5/4/2026 21:28,21,Sunday,4,1,0,0,0,Ang Mo Kio,Residential,Orchard,Retail,0,0,5.11,15.5,JustGrab,Card,Occasional,Silver,528,2,4,0.21,3,7.4,4.63,4.7,59,54,1.09,8,2,27,0.43,4.2,Light Rain,1,Severe,1.37,0,0,0,13.01,Outdated,Good,1,Other
BK2026011648,15/4/2026 20:25,20,Wednesday,4,0,1,0,0,Serangoon,Residential,Punggol,Residential,0,0,7.24,14,JustGrab,GrabPay,Regular,Silver,1299,0,9,0.036,0,6.7,4.46,4.79,42,66,0.64,5,2,89,1.73,6.3,Cloudy,0,High,1.6,1,1,10,7.64,Current,Good,0,Not Cancelled
BK2026002720,25/1/2026 13:45,13,Sunday,1,1,0,0,0,Punggol,Residential,Yishun,Residential,0,0,9.72,21.1,JustGrab,GrabPay,High Value,Platinum,1141,5,19,0.003,0,4.6,4.86,4.76,82,57,1.44,4,0,24,2.61,7.2,Light Rain,1,High,1.21,0,0,0,18.68,Current,Good,0,Not Cancelled
BK2026000221,2/1/2026 20:48,20,Friday,1,0,1,0,0,Marina Bay,Business/Leisure,Ang Mo Kio,Residential,0,1,8.7,19.6,JustGrab,GrabPay,Regular,Silver,1094,3,11,0.004,0,6.2,5,4.68,73,93,0.78,7,3,93,1.13,6.3,Clear,0,High,1.15,1,0,0,16.66,One version behind,Good,1,Driver took too long
BK2026008027,14/3/2026 11:31,11,Saturday,3,1,0,0,0,Queenstown,Residential,CBD,Business,0,1,1.71,4,GrabCar,Card,Regular,Silver,1165,1,15,0.02,0,6.4,4.88,4.84,81,52,1.56,9,0,8,0.55,2,Clear,0,Medium,1,0,0,0,6.22,Current,Average,0,Not Cancelled
BK2026010596,6/4/2026 13:49,13,Monday,4,0,0,0,0,Orchard,Retail,Ang Mo Kio,Residential,0,0,10.91,17.8,JustGrab,Card,Regular,Gold,197,5,14,0.046,1,10.4,4.53,4.56,99,71,1.39,14,0,10,4.19,12.6,Heavy Rain,1,Medium,1.07,0,0,0,18.19,Current,Good,1,Changed plans/weather
BK2026010014,1/4/2026 3:23,3,Wednesday,4,0,0,1,0,Serangoon,Residential,Punggol,Residential,0,0,7.18,14.6,JustGrab,Cash,Regular,Silver,966,0,5,0.008,0,8.6,4.23,4.99,61,41,1.49,9,0,35,3.49,6.8,Clear,0,Low,1,0,0,0,13.09,Current,Average,0,Not Cancelled
BK2026012779,26/4/2026 5:40,5,Sunday,4,1,0,1,0,Jurong East,Mixed,Serangoon,Residential,0,0,7.33,12.6,JustGrab,Card,Occasional,,628,0,5,0.141,1,6.3,4.63,4.77,57,53,1.08,11,0,20,3.34,7.4,Clear,0,Low,1,0,0,0,13.01,Current,Good,0,Not Cancelled
BK2026006550,1/3/2026 21:41,21,Sunday,3,1,0,0,0,CBD,Business,Changi,Airport,1,1,21,54.1,JustGrab,GrabPay,Regular,Gold,597,0,7,0.002,0,7.8,4.57,4.56,84,63,1.33,16,0,28,1.27,4.1,Cloudy,0,High,1,0,0,0,32.34,Current,Good,0,Not Cancelled
BK2026012905,27/4/2026 11:06,11,Monday,4,0,0,0,0,Sentosa,Leisure,Tampines,Residential,0,0,10.73,27.1,GrabCar Plus,Card,Regular,Silver,949,1,10,0.002,0,2.1,4.8,4.52,78,52,1.5,5,0,45,1.94,9.1,Light Rain,1,High,1.26,1,0,0,26.22,Current,Average,1,Driver took too long
BK2026003138,29/1/2026 16:11,16,Thursday,1,0,0,0,0,Serangoon,Residential,Jurong East,Mixed,0,0,5.55,7.7,JustGrab,GrabPay,Regular,Silver,480,1,10,0.005,0,2.2,4.58,4.75,80,44,1.82,8,0,57,2.25,5.8,Clear,0,Low,1,0,0,0,10.55,One version behind,Average,0,Not Cancelled
BK2026016926,2/6/2026 4:40,4,Tuesday,6,0,0,1,0,Woodlands,Residential,Tampines,Residential,0,0,8.18,19.1,GrabCar Plus,Card,Regular,Silver,215,1,6,0.013,0,4.2,4.92,4.79,69,42,1.64,6,0,32,0.78,2.5,Clear,0,Medium,1,0,0,0,17.69,Current,Good,0,Not Cancelled
BK2026011956,18/4/2026 22:14,22,Saturday,4,1,0,0,0,Punggol,Residential,Marina Bay,Business/Leisure,0,1,5.75,13.7,JustGrab,GrabPay,Regular,Gold,596,1,6,0.191,2,6.3,4.47,4.64,78,43,1.81,11,1,28,1.01,3.3,Clear,0,Medium,1,0,0,0,11.48,Current,Good,0,Not Cancelled
BK2026005076,16/2/2026 4:15,4,Monday,2,0,0,1,0,Changi,Airport,CBD,Business,1,1,12.85,28.5,JustGrab,Cash,Regular,Silver,694,2,7,0.095,1,8.3,4.39,4.66,70,63,1.11,11,0,21,0.85,3.4,Clear,0,Medium,1,0,0,0,20.71,One version behind,Average,0,Not Cancelled
BK2026005163,16/2/2026 23:57,23,Monday,2,0,0,1,0,Tampines,Residential,Orchard,Retail,0,0,3.57,10.3,JustGrab,Cash,Regular,Silver,902,2,12,0.002,0,5.6,4.73,4.96,69,44,1.57,6,0,5,2.6,9.9,Clear,0,High,1,0,0,0,8.78,Current,Good,0,Not Cancelled
BK2026019397,25/6/2026 11:44,11,Thursday,6,0,0,0,0,Queenstown,Residential,Clementi,Student/Residential,0,0,3.15,5.8,JustGrab,Cash,Occasional,,220,0,5,0.09,1,7.1,4.64,4.9,59,50,1.18,9,0,8,5.37,9.9,Light Rain,1,Low,1.14,0,0,0,8.27,Current,Good,0,Not Cancelled
BK2026012738,25/4/2026 18:47,18,Saturday,4,1,1,0,0,Marina Bay,Business/Leisure,Orchard,Retail,0,1,3.4,6.5,GrabFamily,GrabPay,Regular,Platinum,201,1,8,0.006,0,6.9,4.36,4.68,68,71,0.96,8,1,63,2.67,6.2,Clear,0,Medium,1.29,0,0,0,10.47,One version behind,Good,0,Not Cancelled
BK2026019245,24/6/2026 2:15,2,Wednesday,6,0,0,1,0,Sentosa,Leisure,Orchard,Retail,0,0,10.93,18.4,GrabShare,GrabPay,New,,7,0,1,0.016,0,5.3,4.46,4.57,72,38,1.89,15,1,45,1.86,6,Clear,0,Medium,1,0,0,0,15.76,Current,Good,0,Not Cancelled
BK2026016373,28/5/2026 3:19,3,Thursday,5,0,0,1,0,Ang Mo Kio,Residential,Sentosa,Leisure,0,0,14.69,29,JustGrab,Card,Occasional,,498,0,3,0.081,1,4,4.46,4.76,71,58,1.22,6,0,43,1.26,5.1,Light Rain,1,High,1.26,0,0,0,26.71,One version behind,Good,0,Not Cancelled
BK2026017838,10/6/2026 18:33,18,Wednesday,6,0,1,0,0,Bukit Timah,Residential,Marina Bay,Business/Leisure,0,1,10.85,26.2,JustGrab,Corporate,Regular,Gold,276,1,10,0.007,0,7.1,4.48,4.71,51,85,0.6,3,3,83,3.1,16.2,Light Rain,1,Severe,1.75,0,0,0,26.88,Current,Poor,1,Found alternative transport
BK2026008149,15/3/2026 11:08,11,Sunday,3,1,0,0,0,Tampines,Residential,CBD,Business,0,1,13.35,31.4,GrabCar Plus,GrabPay,Occasional,,437,0,2,0.017,0,4.1,4.88,4.93,70,44,1.59,11,1,39,2.8,6.4,Cloudy,0,Medium,1,0,0,0,26.49,Current,Average,0,Not Cancelled
BK2026003532,2/2/2026 3:02,3,Monday,2,0,0,1,0,Woodlands,Residential,Serangoon,Residential,0,0,6.86,12.3,GrabCar Plus,GrabPay,Occasional,,412,1,5,0.087,1,6.5,4.64,4.91,75,35,2.14,9,1,49,0.86,3,Clear,0,Low,1,0,0,0,15,One version behind,Good,0,Not Cancelled
BK2026009429,26/3/2026 21:37,21,Thursday,3,0,0,0,0,Ang Mo Kio,Residential,Bukit Timah,Residential,0,0,9.58,17.3,GrabCar Plus,GrabPay,Occasional,,566,2,6,0.079,2,3.6,4.55,4.82,64,32,2,13,0,69,1.53,4.5,Clear,0,Medium,1,0,0,0,19.46,Current,Good,0,Not Cancelled
BK2026015475,20/5/2026 14:22,14,Wednesday,5,0,0,0,0,Bukit Timah,Residential,Woodlands,Residential,0,0,11.94,20.7,GrabCar Plus,GrabPay,Regular,Silver,1108,1,7,0.049,1,7.2,4.76,4.73,77,39,1.97,10,0,14,1.64,5.4,Clear,0,Medium,1,0,1,3,20.21,Current,Good,0,Not Cancelled
BK2026011386,13/4/2026 11:12,11,Monday,4,0,0,0,0,Ang Mo Kio,Residential,CBD,Business,0,1,5.88,8.6,GrabShare,Cash,Regular,Silver,363,0,7,0.007,0,5.7,4.65,4.73,80,40,2,11,1,22,5.19,13.6,Clear,0,Medium,1,0,1,8,4,Outdated,Good,1,Found alternative transport
BK2026011235,12/4/2026 2:46,2,Sunday,4,1,0,1,0,Tampines,Residential,CBD,Business,0,1,13.83,28.9,GrabCar,GrabPay,Occasional,Silver,86,2,4,0.002,0,2.8,4.53,3.96,68,34,2,4,1,107,1.16,3.6,Cloudy,0,Low,1,0,0,0,22.95,One version behind,Good,0,Not Cancelled
BK2026006229,26/2/2026 23:18,23,Thursday,2,0,0,1,0,Queenstown,Residential,CBD,Business,0,1,5.93,13.9,GrabCar,GrabPay,Occasional,,623,0,6,0.018,0,7.7,4.39,4.76,80,56,1.43,11,0,39,1.34,7.6,Light Rain,1,High,1.2,0,0,0,13.54,Current,Average,0,Not Cancelled
BK2026015869,23/5/2026 21:20,21,Saturday,5,1,0,0,0,Tampines,Residential,Yishun,Residential,0,0,5.74,11.5,GrabCar,Cash,Regular,Gold,1016,4,16,0.008,0,5.1,4.77,4.4,85,52,1.63,5,0,5,1.5,3.9,Clear,0,Medium,1,0,0,0,11.69,Outdated,Good,0,Not Cancelled
BK2026002341,22/1/2026 3:51,3,Thursday,1,0,0,1,0,Woodlands,Residential,Orchard,Retail,0,0,9.79,31.1,JustGrab,GrabPay,Occasional,Gold,429,0,5,0.006,0,5.7,4.78,4.73,60,50,1.2,9,0,25,1.88,8.2,Light Rain,1,Severe,1.3,1,0,0,20.9,One version behind,Poor,1,Changed plans/weather
BK2026014890,15/5/2026 0:59,0,Friday,5,0,0,1,0,Orchard,Retail,Punggol,Residential,0,0,5.15,10.5,GrabCar,Corporate,Regular,Gold,636,3,12,0.135,2,7.2,4.36,4.59,99,61,1.62,8,0,16,0.2,1.6,Cloudy,0,Medium,1,0,1,5,5.9,Current,Good,0,Not Cancelled
BK2026003938,5/2/2026 21:28,21,Thursday,2,0,0,0,0,Changi,Airport,Punggol,Residential,1,0,16.1,27.6,JustGrab,Card,New,,17,1,2,0.051,1,3.7,4.34,4.65,60,70,0.86,6,0,13,1.13,2.6,Clear,0,Low,1,0,1,3,21.02,Current,Good,0,Not Cancelled
BK2026003946,5/2/2026 22:56,22,Thursday,2,0,0,0,0,Ang Mo Kio,Residential,CBD,Business,0,1,4.98,7.1,JustGrab,Corporate,Regular,Gold,677,2,12,0.012,0,5.3,4.63,4.77,59,39,1.51,11,0,5,1.52,3.7,Clear,0,Low,1,0,0,0,9.88,Current,Average,0,Not Cancelled
BK2026009704,29/3/2026 6:40,6,Sunday,3,1,0,0,0,Woodlands,Residential,Bukit Timah,Residential,0,0,19.07,29.9,GrabCar,GrabPay,Occasional,Gold,492,1,2,0.009,0,4.6,4.48,4.91,65,36,1.81,5,0,23,0.76,2.6,Clear,0,Low,1,0,0,0,29.01,Current,Good,0,Not Cancelled
BK2026008155,15/3/2026 12:12,12,Sunday,3,1,0,0,0,Clementi,Student/Residential,Changi,Airport,1,0,13.95,34.6,JustGrab,Corporate,Occasional,,411,0,4,0,0,6.8,4.82,4.5,75,56,1.34,8,1,39,3.57,13.8,Heavy Rain,1,High,1.27,0,0,0,26.55,Current,Good,1,App or payment issue
BK2026007219,7/3/2026 14:48,14,Saturday,3,1,0,0,0,Woodlands,Residential,Orchard,Retail,0,0,31.7,56.4,GrabShare,GrabPay,New,,12,2,3,0.055,1,5.3,4.5,4.56,76,61,1.25,7,0,36,2.56,8.5,Light Rain,1,Medium,1.07,0,1,3,37.84,Outdated,Good,1,Driver took too long
BK2026012343,22/4/2026 8:26,8,Wednesday,4,0,1,0,0,Marina Bay,Business/Leisure,Bukit Timah,Residential,0,1,20.8,31.5,GrabCar,Card,Occasional,,276,0,2,0.007,0,4.8,4.6,4.76,76,88,0.86,4,1,41,3.27,7,Clear,0,Medium,1.3,0,0,0,38.24,Current,Good,0,Not Cancelled
BK2026003929,5/2/2026 18:58,18,Thursday,2,0,1,0,0,Sentosa,Leisure,Woodlands,Residential,0,0,12.92,19.1,GrabCar Plus,GrabPay,Regular,Silver,706,1,8,0.074,1,6.4,4.64,4.72,43,81,0.53,3,1,55,1.68,4.3,Clear,0,Medium,1.69,0,0,0,37.04,Current,Good,0,Not Cancelled
BK2026017787,10/6/2026 5:49,5,Wednesday,6,0,0,1,0,Tampines,Residential,Changi,Airport,1,0,14.14,30.6,GrabCar Plus,Card,Regular,Silver,1058,3,12,0.001,0,2.3,4.33,4.84,73,56,1.3,5,0,39,1.86,4.1,Cloudy,0,Medium,1,0,1,5,22.52,Current,Good,0,Not Cancelled
BK2026008050,14/3/2026 16:00,16,Saturday,3,1,0,0,0,Yishun,Residential,Marina Bay,Business/Leisure,0,1,10.48,24.4,JustGrab,Cash,Regular,Platinum,754,1,5,0.009,0,6.3,4.84,4.74,72,45,1.6,5,1,62,0.22,2.2,Clear,0,High,1,0,0,0,17.73,Current,Poor,0,Not Cancelled
BK2026018174,14/6/2026 2:20,2,Sunday,6,1,0,1,0,Sentosa,Leisure,Woodlands,Residential,0,0,10.78,16,JustGrab,Card,New,,29,0,0,0.012,0,4.1,4.42,4.61,67,43,1.56,5,0,16,2.1,4.4,Cloudy,0,Medium,1,0,1,8,9.04,Current,Average,0,Not Cancelled
BK2026007417,9/3/2026 4:23,4,Monday,3,0,0,1,0,CBD,Business,Ang Mo Kio,Residential,0,1,1.89,4,GrabCar,Card,Occasional,Silver,365,2,6,0.001,0,6.6,5,4.52,96,80,1.2,6,0,13,4.21,8.8,Clear,0,Low,1,0,0,0,6.42,Current,Good,0,Not Cancelled
BK2026011652,15/4/2026 21:06,21,Wednesday,4,0,0,0,0,Tampines,Residential,Orchard,Retail,0,0,3.3,9.7,GrabCar Plus,GrabPay,Occasional,,401,1,6,0.091,1,6.3,4.92,4.83,58,42,1.38,5,1,63,1.51,7.9,Heavy Rain,1,High,1.25,0,1,3,7.81,Current,Good,0,Not Cancelled
BK2026010714,7/4/2026 13:18,13,Tuesday,4,0,0,0,0,CBD,Business,Tampines,Residential,0,1,10.35,18,JustGrab,Card,Occasional,Silver,251,1,4,0,0,8.4,4.6,4.71,86,66,1.3,11,0,5,1.94,3.8,Clear,0,Low,1,0,0,0,16.83,Current,Good,0,Not Cancelled
BK2026017568,8/6/2026 3:36,3,Monday,6,0,0,1,0,Queenstown,Residential,Serangoon,Residential,0,0,22.23,52.9,GrabShare,GrabPay,Regular,Silver,1318,4,16,0.002,0,5.7,4.87,4.61,58,41,1.41,11,0,46,0.68,2.4,Clear,0,Medium,1,0,0,0,29.99,Current,Average,0,Not Cancelled
BK2026014344,10/5/2026 8:46,8,Sunday,5,1,1,0,0,Jurong East,Mixed,Serangoon,Residential,0,0,6.58,17.6,JustGrab,Cash,Occasional,Silver,467,0,3,0.09,1,8.5,4.49,4.77,62,63,0.98,4,0,9,0.81,3.6,Clear,0,Severe,1.4,0,0,0,15.58,Current,Good,1,App or payment issue
BK2026008034,14/3/2026 13:26,13,Saturday,3,1,0,0,0,Serangoon,Residential,Sentosa,Leisure,0,0,9.72,16.7,JustGrab,Cash,Regular,Gold,832,4,10,0.003,0,5.8,4.42,4.46,73,40,1.82,18,1,37,0.69,4.8,Heavy Rain,1,Medium,1.21,0,1,3,15.15,Current,Average,0,Not Cancelled
BK2026001951,18/1/2026 15:56,15,Sunday,1,1,0,0,0,Marina Bay,Business/Leisure,Serangoon,Residential,0,1,17.71,35.2,JustGrab,Corporate,Occasional,,595,1,8,0.125,2,6.8,4.32,4.39,113,62,1.82,9,1,51,1.02,4.2,Cloudy,0,Medium,1,0,0,0,26.62,Current,Good,0,Not Cancelled
BK2026019065,22/6/2026 11:32,11,Monday,6,0,0,0,0,Punggol,Residential,CBD,Business,0,1,6.71,10.2,GrabCar,Card,Regular,Gold,977,0,10,0.001,0,6.7,4.38,4.9,78,49,1.59,9,0,14,3.82,10.3,Cloudy,0,Medium,1,0,0,0,12.63,Current,Good,0,Not Cancelled
BK2026008156,15/3/2026 12:20,12,Sunday,3,1,0,0,0,Clementi,Student/Residential,Serangoon,Residential,0,0,5.53,7.1,JustGrab,Cash,High Value,Platinum,1397,2,23,0.005,0,3.6,4.84,4.95,64,48,1.33,7,0,6,1.58,4.4,Clear,0,Low,1,0,0,0,10.46,Current,Good,0,Not Cancelled
BK2026011616,15/4/2026 12:18,12,Wednesday,4,0,0,0,0,Tampines,Residential,Serangoon,Residential,0,0,7.85,15.6,JustGrab,Card,New,,26,1,3,0.001,0,5.6,4.63,4.99,59,37,1.59,7,0,23,0.88,2.5,Cloudy,0,Low,1,0,0,0,13.91,Outdated,Good,0,Not Cancelled
BK2026018193,14/6/2026 6:45,6,Sunday,6,1,0,0,0,CBD,Business,Marina Bay,Business/Leisure,0,1,5.95,15,JustGrab,Cash,Regular,Silver,489,0,14,0.001,0,6.2,4.89,4.51,96,63,1.52,13,1,29,2.07,7.9,Light Rain,1,High,1.17,0,0,0,12.91,Current,Average,0,Not Cancelled
BK2026010617,6/4/2026 18:11,18,Monday,4,0,1,0,0,Ang Mo Kio,Residential,Clementi,Student/Residential,0,0,13.02,29.3,GrabShare,GrabPay,Occasional,,587,0,6,0.003,0,4.4,4.74,4.82,50,69,0.72,8,2,31,3.75,13.8,Cloudy,0,Severe,1.6,0,1,2,23.91,Current,Good,1,Driver took too long
BK2026001887,17/1/2026 20:19,20,Saturday,1,1,1,0,0,CBD,Business,Woodlands,Residential,0,1,6.98,15.5,JustGrab,Card,Regular,Gold,477,1,14,0.013,0,4.3,4.45,4.49,71,108,0.66,9,3,82,4.42,19.6,Light Rain,1,Severe,1.68,0,0,0,17.97,Current,Good,1,Wrong pickup/dropoff
BK2026004933,14/2/2026 19:37,19,Saturday,2,1,1,0,0,Woodlands,Residential,Changi,Airport,1,0,25.1,41,GrabCar,GrabPay,Regular,Gold,1165,1,15,0.014,0,4.9,4.2,4.77,65,64,1.02,8,1,51,1.9,4.6,Cloudy,0,Medium,1.07,0,0,0,39.18,Current,Poor,0,Not Cancelled
BK2026003185,30/1/2026 1:46,1,Friday,1,0,0,1,0,Punggol,Residential,Jurong East,Mixed,0,0,23.13,61.7,JustGrab,Card,Regular,Silver,1158,0,8,0.016,0,1.8,4.47,5,66,48,1.38,11,0,22,4.78,12.3,Cloudy,0,High,1,0,0,0,35.49,Outdated,Good,1,Fare too high
BK2026000129,1/1/2026 23:55,23,Thursday,1,0,0,1,1,Ang Mo Kio,Residential,Yishun,Residential,0,0,2.9,6.4,GrabCar,GrabPay,Occasional,,579,0,3,0.014,0,7.1,4.33,4.71,63,62,1.02,7,1,35,1.98,6.9,Heavy Rain,1,High,1.1,0,0,0,8.19,One version behind,Average,0,Not Cancelled
BK2026019794,29/6/2026 4:35,4,Monday,6,0,0,1,0,Serangoon,Residential,Yishun,Residential,0,0,8.69,18.1,GrabCar Plus,GrabPay,Regular,Silver,339,4,8,0.006,0,9.1,4.44,4.74,67,46,1.46,7,0,14,1.35,3.7,Clear,0,Medium,1,0,0,0,18.29,Current,Good,0,Not Cancelled
BK2026013932,6/5/2026 12:27,12,Wednesday,5,0,0,0,0,Changi,Airport,Yishun,Residential,1,0,15.63,45.4,GrabCar,GrabPay,Occasional,,305,0,3,0.063,1,3,4.8,4.74,75,65,1.15,10,0,16,3.01,6.3,Clear,0,High,1,0,0,0,26.97,Current,Average,0,Not Cancelled
BK2026015270,18/5/2026 14:44,14,Monday,5,0,0,0,0,Queenstown,Residential,Queenstown,Residential,0,0,2.03,4.3,JustGrab,GrabPay,High Value,Gold,422,3,20,0.009,0,6.5,5,4.39,72,36,2,8,1,47,2.48,8.4,Heavy Rain,1,High,1.13,0,0,0,6.72,Current,Good,0,Not Cancelled
BK2026011267,12/4/2026 8:27,8,Sunday,4,1,1,0,0,Woodlands,Residential,Yishun,Residential,0,0,5.61,10.9,JustGrab,Card,Regular,Silver,1236,4,10,0.081,1,9.7,4.45,4.62,37,72,0.51,3,2,63,2.75,7.1,Cloudy,0,High,1.35,0,0,0,13.06,One version behind,Good,0,Not Cancelled
BK2026005491,20/2/2026 0:43,0,Friday,2,0,0,1,0,Tampines,Residential,Marina Bay,Business/Leisure,0,1,11,16.9,GrabCar,Cash,New,,20,0,1,0.007,0,4,4.91,4.86,55,44,1.25,17,0,23,2.6,6.7,Clear,0,Medium,1,0,0,0,18.3,Current,Good,0,Not Cancelled
BK2026008221,16/3/2026 3:56,3,Monday,3,0,0,1,0,Woodlands,Residential,CBD,Business,0,1,10.22,14.4,JustGrab,Card,Regular,Platinum,971,2,10,0.005,0,4.6,4.97,4.81,76,60,1.27,6,0,5,0.92,3.4,Clear,0,Low,1,0,0,0,16.26,One version behind,Average,0,Not Cancelled
BK2026003066,28/1/2026 21:06,21,Wednesday,1,0,0,0,0,Marina Bay,Business/Leisure,Woodlands,Residential,0,1,10.25,18.8,JustGrab,Card,Occasional,,88,1,6,0.08,1,5.3,4.48,4.85,102,78,1.31,6,0,18,1.15,2.8,Clear,0,Medium,1,0,0,0,16.82,Current,Good,0,Not Cancelled
BK2026005893,23/2/2026 23:47,23,Monday,2,0,0,1,0,Sentosa,Leisure,Jurong East,Mixed,0,0,20.67,47,GrabCar,Card,Regular,Gold,804,0,7,0.006,0,5.8,4.44,4.77,74,23,3.22,5,0,49,1.3,4.4,Cloudy,0,Medium,1,0,0,0,32.88,Current,Average,0,Not Cancelled
BK2026013077,28/4/2026 23:33,23,Tuesday,4,0,0,1,0,Tampines,Residential,Marina Bay,Business/Leisure,0,1,6.05,13.3,JustGrab,Card,New,,27,0,0,0.063,1,5.4,5,4.78,81,41,1.98,12,0,35,0.54,2.1,Cloudy,0,Medium,1,0,1,2,9.75,Current,Good,0,Not Cancelled
BK2026010465,5/4/2026 10:52,10,Sunday,4,1,0,0,0,Orchard,Retail,Yishun,Residential,0,0,6.09,16.2,GrabCar,GrabPay,Occasional,Gold,542,0,6,0.004,0,4,4.97,4.72,101,58,1.74,10,1,33,2.09,7,Clear,0,High,1,1,1,3,9.65,Current,Good,0,Not Cancelled
BK2026014524,11/5/2026 22:02,22,Monday,5,0,0,0,0,Marina Bay,Business/Leisure,Queenstown,Residential,0,1,8.38,13.8,JustGrab,GrabPay,Occasional,,258,1,3,0.045,0,6.7,4.3,4.51,101,65,1.55,14,0,8,2.18,5.5,Clear,0,Medium,1,0,0,0,14.26,Current,Average,0,Not Cancelled
BK2026016694,30/5/2026 22:00,22,Saturday,5,1,0,0,0,CBD,Business,Tampines,Residential,0,1,2.27,4,JustGrab,Cash,High Value,Platinum,1651,4,21,0.056,2,5.7,4.56,4.7,93,63,1.48,14,0,5,3.05,7.1,Clear,0,Medium,1,0,0,0,6.66,Current,Good,0,Not Cancelled
BK2026019221,23/6/2026 19:49,19,Tuesday,6,0,1,0,0,Bukit Timah,Residential,CBD,Business,0,1,5.98,13,GrabCar Plus,Cash,Regular,Silver,568,2,13,0.007,0,5.3,4.48,4.78,41,67,0.61,7,2,23,3.65,12.6,Clear,0,Medium,1.54,0,0,0,18.41,Current,Average,0,Not Cancelled
BK2026000865,8/1/2026 15:00,15,Thursday,1,0,0,0,0,Clementi,Student/Residential,Changi,Airport,1,0,29.91,85.6,GrabCar,Card,Regular,Platinum,713,1,12,0.001,0,5.8,4.44,4.96,79,60,1.32,8,0,19,3.14,7.7,Cloudy,0,High,1,0,1,3,44.99,Current,Good,0,Not Cancelled
BK2026002199,20/1/2026 23:20,23,Tuesday,1,0,0,1,0,CBD,Business,Tampines,Residential,0,1,7.38,18.9,JustGrab,GrabPay,Regular,Silver,531,3,8,0.018,0,6.6,4.86,4.92,98,73,1.34,15,0,11,1.01,3.2,Clear,0,High,1,0,0,0,13.82,Current,Good,0,Not Cancelled
BK2026014154,8/5/2026 14:04,14,Friday,5,0,0,0,0,Tampines,Residential,Marina Bay,Business/Leisure,0,1,11.1,22.8,JustGrab,Corporate,New,,14,0,1,0.005,0,6,4.38,4.75,56,44,1.27,10,0,13,2.35,6.1,Clear,0,High,1,0,0,0,18.19,Current,Average,0,Not Cancelled
BK2026004009,6/2/2026 12:29,12,Friday,2,0,0,0,0,CBD,Business,Queenstown,Residential,0,1,5.62,10.9,GrabShare,GrabPay,Regular,Gold,663,1,11,0.072,2,4,4.96,4.84,101,60,1.68,19,1,23,4.15,8.9,Cloudy,0,Medium,1,0,1,2,8.12,Current,Good,0,Not Cancelled
BK2026005619,21/2/2026 4:01,4,Saturday,2,1,0,1,0,Marina Bay,Business/Leisure,Tampines,Residential,0,1,6.45,17.9,JustGrab,Card,Occasional,,557,0,6,0.002,0,6.3,4.68,4.7,84,68,1.24,15,0,30,1.75,7.4,Cloudy,0,High,1,0,0,0,12.72,Current,Good,0,Not Cancelled
BK2026015241,18/5/2026 8:43,8,Monday,5,0,1,0,0,Jurong East,Mixed,Punggol,Residential,0,0,5.62,14.9,JustGrab,Card,New,,24,0,0,0.028,0,4.5,4.54,4.74,32,74,0.43,1,4,111,4.08,10.5,Cloudy,0,High,1.5,0,0,0,14.44,Current,Average,1,Other
BK2026004694,12/2/2026 12:30,12,Thursday,2,0,0,0,0,Queenstown,Residential,Tampines,Residential,0,0,6.37,8.8,GrabCar,GrabPay,New,,6,1,2,0.009,0,3.7,4.36,4.77,61,50,1.22,6,1,99,1.43,5.3,Clear,0,Low,1,0,0,0,12.08,Current,Good,0,Not Cancelled
